repo_key,sha,nodes,edges,clumps,files_in_loops,unresolved_internal,internal_statements,parse_failures,read_failures,skipped_non_identifier,skipped_duplicate,build_seconds,is_pinned
numba/numba,ddc6d35c241b849b2ed693e84ec1d11747029e40,326,1499,1,231,12,1225,1,0,2,0,4.883,False
numba/numba,1dabbf67426ad6243f7b6d791d3d38dbb68ab33e,364,1500,1,226,16,1246,1,0,20,0,5.038,False
numba/numba,0bac18af44d08e913cd512babb9f9b7f6386d30a,325,1493,1,230,12,1218,1,0,2,0,4.829,False
numba/numba,3b3eab8922c9ca199fc3b2c758886628a2ab7494,319,1479,1,228,12,1209,1,0,2,0,2.747,False
numba/numba,13ece9b97e6f01f750e870347f231282325f60c3,360,1449,2,205,15,1198,1,0,20,0,4.646,False
numba/numba,532306131aa3072c50ae3a6b124824cf63b61b1f,327,1305,1,209,14,1051,1,0,21,0,5.842,False
numba/numba,0aaf62d830e7a9d1dc5ffbf710a7cd38caa52d1a,360,1470,1,223,15,1216,1,0,20,0,5.662,False
numba/numba,23a5c659e1122c607deb291ff5f7dd796f2a2915,314,1460,1,229,13,1195,1,0,2,0,3.592,False
numba/numba,d7953a18dbf5ea231dc16e967ce8e9b754578ea6,354,1457,1,214,12,1178,1,0,20,0,5.858,False
numba/numba,1ea770564cb3c0c6cb9d8ab92e7faf23cd4c4c19,423,1682,1,227,13,1437,1,0,20,0,5.952,False
numba/numba,1e2dc49c699b72c48b258a7c15998b505058289a,422,1679,1,226,13,1435,1,0,20,0,3.157,False
nvidia/hpc-container-maker,ce582fa83c9dc96c74e0343fdc25c69c9ea277e8,108,659,1,2,0,666,0,0,5,0,1.703,True
nvidia/hpc-container-maker,dea6f6915b1f4131485885b40ca780d348900191,107,654,1,2,0,661,0,0,5,0,1.086,False
nvidia/hpc-container-maker,8a2d433cfb5265fb10e85ef0925f74f82da0242b,108,657,1,2,0,664,0,0,5,0,0.781,False
nvidia/hpc-container-maker,db9fd15221e0b2c9794e0a04c4214ac40a39e4a7,107,656,1,2,0,663,0,0,5,0,0.525,False
nvidia/hpc-container-maker,5d48c54e7ae8412841be766f5434be5924cbc5d6,95,661,1,2,0,666,0,0,4,0,1.333,False
nvidia/hpc-container-maker,5d7c29c4a16c59dbce7a21a51fed5d5e18e73763,103,635,1,2,0,641,0,0,5,0,0.979,False
nvidia/hpc-container-maker,f065b74de7fd09bebdde1be55b1e6c53dc629c68,103,635,1,2,0,641,0,0,5,0,0.768,False
nvidia/hpc-container-maker,cfd2dd88147a83e9ce3216981438896bdaa34c13,108,657,1,2,0,664,0,0,5,0,0.916,False
nvidia/hpc-container-maker,44b84723f910c7a809d49992ae8222e6362466bc,108,657,1,2,0,664,0,0,5,0,0.386,False
oasis-open/cti-python-stix2,fa8c95bba783c9dce8e2c56391077aee22767553,61,196,1,27,0,215,0,0,1,0,1.098,True
oasis-open/cti-python-stix2,33cfc4bb2786e6da0960bdaf9c8d19e4daebd938,26,78,2,10,0,79,0,0,0,0,0.44,False
oasis-open/cti-python-stix2,18ee0d831e7dd178e1208d57e47b63e05d7ccdf2,45,148,1,33,0,164,0,0,0,0,0.824,False
oasis-open/cti-python-stix2,3c80e5e7ebb641b5feb55337f9470ec9d9d58572,25,78,2,9,0,79,0,0,0,0,0.406,False
oasis-open/cti-python-stix2,a751df32c681e3ddfef92f29b91c071b84e91033,56,174,1,35,0,194,0,0,0,0,0.747,False
oasis-open/cti-python-stix2,81550cab92aaacbca5db0d37c607dfd1707ce4c3,61,196,1,27,0,215,0,0,0,0,0.777,False
oasis-open/cti-python-stix2,bb82beeec109e5e45d3ee19da97f4cd145b3491d,44,144,1,32,0,160,0,0,0,0,0.628,False
oasis-open/cti-python-stix2,d67f2da0ea839db464197f7da0f7991bdd774d1f,27,82,2,10,0,96,0,0,0,0,0.436,False
oasis-open/cti-python-stix2,72a032c6e31387254629e730470c3974919765a9,54,169,1,33,0,189,0,0,0,0,0.681,False
oasis-open/cti-python-stix2,b1a020bb38d74c407ac125b1e032850acfe7a880,26,77,2,10,0,78,0,0,0,0,0.349,False
oasis-open/cti-python-stix2,06e23b08b8877bedc909889800682eec16a219c9,38,122,2,22,0,135,0,0,0,0,0.711,False
oasis-open/cti-python-stix2,bfc47e73f5cdf336610e492e8fca4218566843d9,58,185,1,27,0,205,0,0,0,0,0.766,False
oasis-open/cti-python-stix2,f8d4669f800291fd5977efaf924c9bb97b12052f,38,122,2,22,0,135,0,0,0,0,0.461,False
oasis-open/cti-python-stix2,8aca39a0b037647f055ad11c85e0f289835f9f3d,41,133,1,29,0,145,0,0,0,0,0.601,False
oasis-open/cti-python-stix2,380926cff59f9e0d70914c2de933e4651f13259d,41,133,1,29,0,145,0,0,0,0,0.348,False
oasis-open/cti-python-stix2,fdb00c4a8cfe7327bbac609f029b3ff2366b8ccd,41,134,1,29,0,146,0,0,0,0,0.296,False
oasis-open/cti-python-stix2,4a9c38e0b50415f4733072fc76eb8ebd0749c84b,26,78,2,10,0,79,0,0,0,0,0.299,False
oasis-open/cti-python-stix2,658e70bf04b2145e8b108ea7117867288a31e2a7,43,139,1,31,0,150,0,0,0,0,0.641,False
oasis-open/cti-python-stix2,30a59ad77669cda8260640f99d6d8ff3a7574640,41,133,1,29,0,145,0,0,0,0,0.44,False
oasis-open/cti-python-stix2,85b5a1971b0f36c3acaa0d3da734329bdd8ebe0b,12,25,0,0,0,25,0,0,0,0,0.155,False
openai/openai-agents-python,6904dcbbdbf211aa2542a1e824db28985a0e914b,199,575,3,44,0,580,0,0,0,0,2.767,True
openai/openai-agents-python,5de3b5849ed973fa09b0e78fbe2a65f1b3073035,199,574,3,44,0,579,0,0,0,0,0.534,False
openai/openai-agents-python,dff0548d1381481897839d9dd5d0cd03db5adf93,175,525,3,42,2,528,0,0,0,0,1.284,False
openai/openai-agents-python,1364f4408e8e0d8bec1d6ac8337f68b3b888a4a7,148,402,2,32,0,401,0,0,0,0,0.938,False
openai/openai-agents-python,1f2dc816faa6b567fd5abecf83c959d4735494a1,173,504,2,38,2,507,0,0,0,0,0.843,False
openai/openai-agents-python,0f21c8aedb0251c6269934f9543021ee10e9489e,153,428,2,36,0,427,0,0,0,0,0.617,False
openai/openai-agents-python,f99fa5f23c039e8e8434871b0e39e9e889d4a03b,126,349,2,27,0,348,0,0,0,0,0.724,False
openai/openai-agents-python,f20aa40f56ec374841dfe6e4f3d6118c8e32fb2b,175,525,3,42,2,526,0,0,0,0,1.013,False
openai/openai-agents-python,db85a6d0310de3bb608555ee6b43bc9579e26e0c,157,440,2,36,2,440,0,0,0,0,0.589,False
openai/openai-agents-python,b09d37d8326c5d21760aaf10e9ff2eb8a01ebdaa,176,526,3,42,2,527,0,0,0,0,0.737,False
openai/openai-agents-python,b5bf795b6c537e6d56dea1815c2f6602f436dac8,194,564,3,42,0,569,0,0,0,0,1.098,False
pandas-dev/pandas,543680dcd9af5e4a9443d54204ec21e801652252,379,2552,2,248,270,2988,0,0,0,0,9.148,True
pandas-dev/pandas,fef01c5c58a72dd58e20c776bc30b21924131303,378,2547,2,247,265,2980,0,0,0,0,4.835,False
pandas-dev/pandas,6e61cf44ee847b871e1651b55e5e24a59b1b993b,378,2550,2,247,266,2986,0,0,0,0,4.794,False
pandas-dev/pandas,ab8541ce51b70a8be728e8a15d78f7a5f82b62de,384,2606,2,252,268,3041,0,0,0,0,8.184,False
pandas-dev/pandas,882fa9cd7005ccf2249f04f38a2f2fd661d4e62a,379,2552,2,248,270,2988,0,0,0,0,7.21,False
pandas-dev/pandas,84bf1ef82912ebf497a304b0ffd90914bfc41ea9,378,2548,2,247,266,2982,0,0,0,0,5.205,False
pandas-dev/pandas,5da9eb726c915412928ee44a0631a74bda614556,378,2550,2,247,266,2986,0,0,0,0,5.704,False
pandas-dev/pandas,02267e55586c33a4724dd5e9dbaecfe12e3aa8b4,378,2537,2,247,264,2975,0,0,0,0,7.276,False
pandas-dev/pandas,9bd352d89ca27f5cfa5fdb6388221966f5108bf7,379,2552,2,248,270,2988,0,0,0,0,6.786,False
pandas-dev/pandas,40a81803e707a053af2612e67a7752fe6f6fa1b4,378,2550,2,247,270,2987,0,0,0,0,4.553,False
pandas-dev/pandas,0110487d4bccf3f7498c22a71e6a0dfdb3be3a16,378,2547,2,247,264,2979,0,0,0,0,5.972,False
patroni/patroni,e8911304a33cb8f0c6c048d3f8bae717633aca09,77,245,3,23,0,260,0,0,1,1,1.707,True
patroni/patroni,db82a83eb4a3f2ec8f2489e1a01f8ad94deaecd1,75,234,3,23,0,241,0,0,1,1,1.351,False
patroni/patroni,2823adf747be78382dcc35c13228d9a7c12e8113,77,245,3,23,0,260,0,0,1,1,1.477,False
patroni/patroni,6d65aa311a9601986ac7ac8564448edd15ddfdb0,75,234,3,23,0,241,0,0,1,1,1.224,False
patroni/patroni,0a6c09e252ecbee6f5184c1e1e13075527c1b3f0,73,229,3,23,0,237,0,0,1,1,1.501,False
patroni/patroni,8f22fd255efc5710e4fd1853f12c34abf893abe6,77,244,3,23,0,259,0,0,1,1,1.333,False
patroni/patroni,7067d744c68a4358697336cb906a05cc4f9729b9,73,229,3,23,0,237,0,0,1,1,1.213,False
patroni/patroni,8acefefc4238b9d32cda2e8670ba53e212837c7c,68,217,3,22,0,223,0,0,1,1,1.153,False
patroni/patroni,b09af642e6a345c021860148fd9946e1698ad545,72,223,3,23,0,231,0,0,1,1,0.987,False
patroni/patroni,9d231aeecdd69f4d06c75a702755fa70d8c2b5f6,73,229,3,23,0,237,0,0,1,1,0.932,False
patroni/patroni,4456e267ebecdbc27f7c7ddc174b1997355a496e,73,229,3,23,0,237,0,0,1,1,0.837,False
patroni/patroni,e8a8bfe42f8f96747b0d9f432aaed907ebcf1c10,75,234,3,23,0,242,0,0,1,1,1.352,False
patroni/patroni,e1faa38e9024eadebc9274041887276164c215fd,76,234,3,23,0,242,0,0,1,1,0.591,False
patroni/patroni,14a44e14ba839348bdad140fa6a8ac1ecfcfe0ad,73,229,3,23,0,237,0,0,1,1,1.225,False
patroni/patroni,4ce0f99cfb5b08bf770a935c59936a6353e3d27d,76,234,3,23,0,242,0,0,1,1,1.2,False
patroni/patroni,2f800173a5e4cedfe99a6d6ad367057bfcc96d2b,75,234,3,23,0,241,0,0,1,1,0.978,False
patroni/patroni,e131065d746a94b093bdef24713a0eb28c3158d8,68,218,3,23,0,224,0,0,1,1,1.166,False
patroni/patroni,5ed4d33f7da60a7780a5693c677bcb82249a92f5,77,235,3,23,0,243,0,0,1,1,1.278,False
patroni/patroni,ab9faf9471035f29c1cc83bbe77b4b9e7220af6c,73,229,3,23,0,237,0,0,1,1,1.29,False
pdm-project/pdm,b728ef778f4d693a67bd9d11eaab00ad30c6802f,137,689,1,83,0,727,0,0,1,0,2.342,True
pdm-project/pdm,cd07cbf413c5f55006308856660ee1208285c83b,123,565,1,68,1,595,0,0,1,0,1.156,False
pdm-project/pdm,72c82f5441fe3b5e30358e9e7c1ea73647b852bf,106,466,1,49,1,471,0,0,1,0,1.639,False
pdm-project/pdm,2fe1dcf39e2ed9601dae534cdf6359807f926235,121,553,1,66,1,581,0,0,1,0,1.49,False
pdm-project/pdm,881cd4e38d31663ae67bdae227ec1ccdfd5e2c77,123,565,1,68,1,594,0,0,1,0,1.033,False
pdm-project/pdm,2343a8d3870e4ae1be04287687868d8a5216f80c,122,551,1,66,1,580,0,0,1,0,0.826,False
pdm-project/pdm,ddaa420aabc5708d2adbd14e2aca0ec5433a6fd0,123,565,1,68,1,595,0,0,1,0,0.818,False
pdm-project/pdm,46d006470b78de90c051f566e3fd9f69a5444907,122,552,1,66,1,581,0,0,1,0,0.835,False
pdm-project/pdm,c582a94ce4c21d1099790b0ea4f785a8769be654,131,660,1,79,0,699,0,0,1,0,1.31,False
pdm-project/pdm,609d1e9c5240aa07b9f8b032faf9164ef39cc3be,102,420,1,48,5,425,0,0,1,0,1.33,False
pdm-project/pdm,8e739451d9f106afbf91f9c50089a8cbc47fbf74,131,660,1,79,0,699,0,0,1,0,1.351,False
pdm-project/pdm,f37fb16c2459807e0b392dc3306c373e5f68cc4f,131,660,1,79,0,699,0,0,1,0,0.829,False
pdm-project/pdm,73b91d5803c44e6f12bec495651be802615b3826,132,663,1,79,0,702,0,0,1,0,0.857,False
pdm-project/pdm,fdfc2fb5ea7df6664c35b7d8188caa4551f3be5d,125,608,1,75,0,647,0,0,1,0,1.273,False
pdm-project/pdm,f0ad0c07af9184da790f689c5f1e05344cf6eaa2,131,660,1,79,0,699,0,0,1,0,1.077,False
pdm-project/pdm,acb40b0713c30466dcbab73e6b98d1add8e5dd98,131,658,1,79,0,699,0,0,1,0,0.955,False
pdm-project/pdm,96710e62b63973dfec467c80f07d04fc51074c59,95,376,1,42,5,379,0,0,1,0,1.158,False
pdm-project/pdm,89886b861bb3241fe09ac52b76992e32682cdc09,123,566,1,68,1,596,0,0,1,0,1.08,False
pdm-project/pdm,fba5a6a65c37c2b9307c4d6c8ce3aacf7abb7c92,131,657,1,79,0,698,0,0,1,0,1.028,False
pdm-project/pdm,26f2a178e378442f9aaa7785a583f9f3c9e98a5b,104,448,1,49,1,452,0,0,1,0,1.154,False
pdm-project/pdm,06d459247d9e5109e9321c6165afa941dd20fdca,123,565,1,68,1,595,0,0,1,0,1.084,False
pennylaneai/pennylane,e0b21748136c69e924be7d776c2588f47508f0b1,524,2113,3,432,0,2109,0,0,0,0,11.513,True
pennylaneai/pennylane,25071c8c7d577b9016af21b28ac1ae8363b5bb3a,304,991,1,257,0,989,0,0,0,0,5.973,False
pennylaneai/pennylane,d82ffc493e87271184a2b31992a39c8aa36d9b6e,280,876,1,218,0,883,0,0,0,0,2.573,False
pennylaneai/pennylane,a9ad7a0df257970fe2edd32b6cccad25ff01cb88,388,1506,2,323,0,1507,0,0,0,0,6.78,False
pennylaneai/pennylane,d03216e6ce5407a7f28489aa4d4b23a9c4345fac,415,1589,2,333,0,1607,0,0,0,0,3.151,False
pennylaneai/pennylane,e0f614cc390fc70b83cba1c9988cdb7ae4b5d2c6,460,1883,2,389,0,1876,0,0,0,0,7.512,False
pennylaneai/pennylane,754f2c978cba83a83ba7117df1b930d1512ea333,272,830,1,210,0,834,0,0,0,0,3.684,False
pennylaneai/pennylane,9d79f5da2c6c41abb6693bcedd8b63835aaa1880,434,1697,2,354,0,1698,0,0,0,0,6.784,False
pennylaneai/pennylane,d65f671326b71bd9e755a157ec913af31888934b,428,1678,2,348,0,1677,0,0,0,0,2.945,False
pennylaneai/pennylane,ea0107d15a2794dbe7772d89edd18a99b9b1e664,420,1613,2,344,0,1627,0,0,0,0,5.82,False
pennylaneai/pennylane,4c3ab729c0715c0a78a0e9b3454a650f0e7e7096,384,1482,2,319,0,1483,0,0,0,0,6.13,False
pennylaneai/pennylane,685cb00f62763c65dba59cb4b1566ecbeb789ad5,155,417,1,88,1,426,0,0,0,0,2.713,False
pennylaneai/pennylane,3306eddbf2822c4de958d75519d2e4a235c54dc5,275,854,1,213,0,857,0,0,0,0,3.925,False
pennylaneai/pennylane,2107490ba0ea196b62656d89bff7bc5b8a4205a0,166,405,1,102,1,402,0,0,0,0,2.697,False
pennylaneai/pennylane,d06c9c197dd6745e0056a94c8cdd419b4c0b6bfa,315,1093,1,268,0,1093,0,0,0,0,4.846,False
pennylaneai/pennylane,2252d453cfeb62f8aafc454a9513a87f614db533,433,1691,2,353,0,1692,0,0,0,0,6.294,False
pennylaneai/pennylane,e675ed7a63efbb2a92d3c8539fb96cc89459a43f,168,458,1,103,1,467,0,0,0,0,2.082,False
pennylaneai/pennylane,2b07d22cfcc6406ba28e5c647062340b240a4ee5,254,749,1,179,0,750,0,0,0,0,4.434,False
pennylaneai/pennylane,be3c88d320ee48a0f3fb761c981356137de20027,161,401,1,97,0,397,0,0,0,0,2.08,False
pennylaneai/pennylane,f7834de2bbb0f785bf79162d09142fa36476f567,412,1577,2,331,0,1595,0,0,0,0,7.283,False
pennylaneai/pennylane,abeeae3e8e085fa2802ebb63acf0a042cccbd67f,165,414,1,102,0,410,0,0,0,0,2.178,False
pre-commit/pre-commit,716da1e49c36b8ae46d1dd0ef5aabdb475ee4388,65,221,0,0,0,297,0,0,0,0,0.863,True
pre-commit/pre-commit,0359fae2da2aadb2fbd3afae1777edd3aa856cc9,64,213,0,0,0,289,0,0,0,0,0.733,False
pre-commit/pre-commit,0a8ba31b9b6656d90f94fc368b47acb502cea44d,57,198,0,0,0,276,0,0,0,0,0.754,False
pre-commit/pre-commit,f9473e756decd141a9834994840c1cb124564c2a,61,231,0,0,0,321,0,0,0,0,0.699,False
pre-commit/pre-commit,f74e3031bda69bc9b0f2a91ea83dc6e7a01e2986,56,191,0,0,0,263,0,0,0,0,0.508,False
pre-commit/pre-commit,49f95b9ef391639d09136666be375d99a3dccd04,63,237,1,3,0,327,0,0,0,0,0.65,False
pre-commit/pre-commit,8670d0b3bce13e5d1140c816c1a8a850cc99edfc,59,213,0,0,0,290,0,0,0,0,0.622,False
pre-commit/pre-commit,2f25085d60bf953fea457a3240c91886145dbcc5,56,198,0,0,0,275,0,0,0,0,0.427,False
pre-commit/pre-commit,34e9d117861ba758b3fd2d0b33eb70de9f05238d,57,199,0,0,0,277,0,0,0,0,0.215,False
pre-commit/pre-commit,d71699d7cdd02d54568209711934ad35c8e89dd7,56,198,0,0,0,275,0,0,0,0,0.176,False
pre-commit/pre-commit,8abfb37fdf8eac15940cfdeccb0a39f47b53df62,50,133,1,3,0,179,0,0,0,0,0.632,False
pre-commit/pre-commit,83f08025789c31de9168a69bd3b6f465305ef296,57,161,0,0,0,229,0,0,0,0,0.653,False
pre-commit/pre-commit,a737d5fe2f083150b31425777eed0803a0ca23e0,60,223,0,0,0,307,0,0,0,0,0.636,False
pre-commit/pre-commit,dd182fb42e0820d25ca865249d8c86fe98a0c8ec,45,113,0,0,0,149,0,0,0,0,0.571,False
pre-commit/pre-commit,1bd9bfefeb0454f9df480d0c8ecb38f55243ce8e,56,156,0,0,0,212,0,0,0,0,0.557,False
pre-commit/pre-commit,dc667ab9fbb75e17f7b57ab1d3c8e39e017df223,64,233,0,0,0,309,0,0,0,0,0.676,False
pre-commit/pre-commit,1c641b1c28ecc1005f46fdc76db4bbb0f67c82ac,57,198,0,0,0,276,0,0,0,0,0.481,False
pre-commit/pre-commit,ac3a37d1a0e3575bddf23fd9babf6e56202b2988,50,133,1,3,0,176,0,0,0,0,0.344,False
pre-commit/pre-commit,e3b14c35f782ed464e3f96b44e8509048187689f,45,110,0,0,0,144,0,0,0,0,0.495,False
pre-commit/pre-commit,f2da2c435c1123c4edc4ca9701c245cc25b0a50d,52,145,1,3,0,192,0,0,0,0,0.379,False
pre-commit/pre-commit,3a72fb39cbe94e945a070c984dc4e3de7f88a4c3,57,161,0,0,0,228,0,0,0,0,0.351,False
projectmesa/mesa,08ff1edaba02bd6af95c545f4312dd039fb80bb9,84,165,4,19,0,164,0,0,0,0,1.134,True
projectmesa/mesa,ccde77bd31b27a7d72152eb9cc41fbee16364d38,20,24,1,2,0,24,0,0,2,0,0.264,False
projectmesa/mesa,af3e6670efd11b3eef6a47aef68eb644213db056,83,153,4,19,0,151,0,0,0,0,0.794,False
projectmesa/mesa,4dc65a32312a3e37168a2f65c419046e4fea341e,88,144,1,18,0,146,0,0,2,0,1.009,False
projectmesa/mesa,b87ab898847dbf9124ae50c369a5ee00b849f30a,100,164,0,0,0,168,0,0,5,0,1.212,False
projectmesa/mesa,5c68906b7f7f1d96c2467695b3ee0eb18d9c01ed,100,110,1,2,0,110,0,0,5,0,0.975,False
projectmesa/mesa,3def79dd18b5f9978c7ccda0930a818082af127f,100,110,1,2,0,110,0,0,5,0,0.239,False
projectmesa/mesa,dbb926408d96258e30f8139aeed7e1ce3ec20167,79,145,3,16,0,144,0,0,0,0,0.79,False
projectmesa/mesa,113680d93cf1fee56ee26b436a889f2152e7aac6,46,74,3,8,0,74,0,0,2,0,0.666,False
projectmesa/mesa,ef383c4edef8b2e13f40bfd28e9d149386577ff3,89,150,1,18,0,152,0,0,0,0,0.739,False
projectmesa/mesa,2dedca4a8fa7d9bd27e0b2942584009443524aee,97,140,1,18,0,142,0,0,2,0,0.68,False
projectmesa/mesa,6f08b070e4e530f82ca526b3152bfb60d3188259,24,40,1,2,0,40,0,0,5,0,0.359,False
projectmesa/mesa,b0a36ecb1f7178aefd6c1c8ed86c53e56baa86c8,79,145,3,16,0,144,0,0,0,0,0.502,False
projectmesa/mesa,d680bf4719933756a41cced3a4f17620e0be9381,83,152,4,19,0,150,0,0,0,0,0.515,False
psf/black,bdd7fcd9396350b2887e22dec67072db3aeeeaa9,59,116,2,6,0,115,0,0,1,0,2.628,True
psf/black,262ad62ca9f1d1b1537cc95a91643fb781d7c501,59,116,2,6,0,115,0,0,1,0,1.812,False
psf/black,d4ff985853c8d140d73b9d362604deedb41eb20e,51,106,2,6,1,107,0,0,1,0,2.195,False
psf/black,0b4d7d55f78913be9e0a3738681ef3aafd5d9a5a,53,110,2,6,0,110,0,0,1,0,2.129,False
psf/black,b085473cc65da4fe76bbd6b1723ea76897e5e40b,59,116,2,6,0,115,0,0,1,0,2.195,False
psf/black,1fc3215e8c8856094b20d497e4e0e3e547ed38eb,28,32,1,4,0,30,0,0,0,0,1.891,False
psf/black,3a309a36fcfc30a96a7fdd68b6b2c3aa2aa5341c,28,31,1,4,0,29,0,0,0,0,1.823,False
psf/black,98fcccee55acba04afdd933676f56927cfe9bbe4,52,102,1,4,1,129,0,0,0,0,2.102,False
psf/black,659c29a41c7c686687aef21f57b95bcfa236b03b,56,115,2,6,0,115,0,0,1,0,2.301,False
psf/black,a20100395cf6179a81289452efad1d8e72b19682,59,117,2,6,0,117,0,0,1,0,1.908,False
psf/black,24c9c01e910eb566223961b00d3e2c3602c99a23,59,117,2,6,0,117,0,0,1,0,1.78,False
psf/black,995e4ada14d63a9bec39c5fc83275d0e49742618,56,115,2,6,0,115,0,0,1,0,2.066,False
psf/black,24e4cb20ab03c20af390fec7303207af2a4a09e8,59,116,2,6,0,115,0,0,1,0,2.028,False
psf/black,b3b341b44fde044938daa6691fa1064ea240ff96,54,102,1,4,1,129,0,0,0,0,2.061,False
psf/black,bbc36ea205292e213b0c9a448f630d19726605e4,59,116,2,6,0,115,0,0,1,0,2.21,False
pvlib/pvlib-python,216386ef2f2fcdcaf1b3ecb5913abdf54e9eabaf,94,179,2,19,1,158,0,0,21,0,1.968,True
pvlib/pvlib-python,5e43be7a7a924f8161181a49e93053aa4a80f54d,87,170,2,19,1,146,0,0,20,0,1.01,False
pvlib/pvlib-python,19c9598355b8243038bdeb1253d219e0371f71af,79,158,2,18,1,134,0,0,18,0,0.725,False
pvlib/pvlib-python,780c3ab8536db878ebcc65abd0ec90483005c658,76,159,2,18,1,131,0,0,17,0,0.941,False
pvlib/pvlib-python,4b113ab852b31df67db5f830833111e1159f4a51,89,174,2,19,1,146,0,0,21,0,1.236,False
pvlib/pvlib-python,171f10ca1c2a73ea41a06e4c6ecf4de1f53523e7,89,174,2,19,1,146,0,0,21,0,0.576,False
pvlib/pvlib-python,38eb89e5a9ac3b61ca71834a3e92af7dd51e03f5,89,173,2,19,1,146,0,0,21,0,0.757,False
pvlib/pvlib-python,1eafae0edb78a16b0ed8e531c85ca70498a76a20,89,174,2,19,1,146,0,0,21,0,0.885,False
pvlib/pvlib-python,a6995c377d65ce850c2d744ad42a2a79f6d511b3,89,173,2,19,1,146,0,0,21,0,0.805,False
pvlib/pvlib-python,16017609ea2765c4651dbc13b4743578363b641a,76,158,2,18,1,131,0,0,17,0,1.017,False
pvlib/pvlib-python,cc700f91ddfc511002d7468d335b43271dc7974a,88,173,2,19,1,146,0,0,21,0,1.037,False
pvlib/pvlib-python,0387b25bc9fedcae81e7de01579a7ef052fec32f,77,161,2,18,1,134,0,0,18,0,0.925,False
pvlib/pvlib-python,1eecaa38e8cf07a013a6bf00ea7378c9b23ba65e,79,161,2,18,1,137,0,0,19,0,0.728,False
pvlib/pvlib-python,26acf8ae894fb54ad9ef6836757ef4406d4bffae,76,159,2,18,1,131,0,0,17,0,0.81,False
pvlib/pvlib-python,afc90f67ddb66508c43cfe474acfaa3ab427eb0a,89,174,2,19,1,146,0,0,21,0,1.206,False
pvlib/pvlib-python,afdcdd4acc3fd00420a656b1c106d9a8bb85ad29,89,173,2,19,1,146,0,0,21,0,0.816,False
pvlib/pvlib-python,345b26ff9c839e682c4706d29b3da2d8970ae7c1,77,161,2,18,1,134,0,0,18,0,0.879,False
pvlib/pvlib-python,899b10c2f327aecb4603c36d33ac6e1561c694c3,85,167,2,18,1,143,0,0,20,0,0.841,False
pvlib/pvlib-python,6d886dc0fa8e0fa1d011e9332f609cee526c9bbd,89,173,2,19,1,146,0,0,21,0,0.987,False
pvlib/pvlib-python,6caa903b7bdb6db5b1c83523edbbfc2c8204002a,89,174,2,19,1,146,0,0,21,0,0.724,False
pydata/xarray,d008e331ba11f6cb648ff447756e14e3252b368d,144,814,1,90,0,1044,0,0,0,0,3.45,True
pydata/xarray,bb539d8e89fa7601e69fb9dbf849b051c61a3a31,143,801,1,89,0,1030,0,0,0,0,1.98,False
pydata/xarray,a64cf2d5476e7bbda099b34c40b7be1880dbd39a,95,440,1,63,0,469,0,0,0,0,1.909,False
pydata/xarray,6bfbaede69eb73810cb63672a8161bd1fc147594,101,474,1,68,0,518,0,0,0,0,1.97,False
pydata/xarray,46591d28d9fbbfc184aaf4075d330b1c8f070627,100,474,1,68,0,513,0,0,0,0,1.741,False
pydata/xarray,6295bc6bca1559680544ea86051f35fa2d367fe1,96,420,1,61,0,444,0,0,0,0,1.637,False
pydata/xarray,fb0cf7b5fe56519a933ffcecbce9e9327fe236a6,96,414,1,61,0,437,0,0,0,0,1.234,False
pydata/xarray,5a9ff0beb17090a64bc886bed6265c583ba8e32d,132,738,1,80,0,943,0,0,0,0,2.9,False
pydata/xarray,69c7e01e5167a3137c285cb50d1978252bb8bcbf,93,401,1,59,0,425,0,0,0,0,1.8,False
pydata/xarray,7cc6cc991e586a6158bb656b8001234ccda25407,109,554,1,71,0,679,0,0,0,0,2.495,False
pydata/xarray,c7c4aae1fa2bcb9417e498e7dcb4acc0792c402d,99,471,1,67,0,512,0,0,0,0,1.718,False
pydata/xarray,3f0049ffc51e4c709256cf174c435f741370148d,93,404,1,59,0,429,0,0,0,0,1.528,False
pydata/xarray,65ca92a5c0a4143d00dd7a822bcb1d49738717f1,95,440,1,63,0,469,0,0,0,0,1.441,False
pydata/xarray,19ebec52ef93ab8a640d04eb0edb7264823f6ba8,98,468,1,66,0,505,0,0,0,0,1.631,False
pydata/xarray,5bec4662a7dd4330eca6412c477ca3f238323ed2,110,558,1,71,0,684,0,0,0,0,2.148,False
pydata/xarray,e3b3bed2c2e27eb74adc2b7f80c365c2928cd78b,93,401,1,59,0,425,0,0,0,0,1.556,False
pydata/xarray,863e49066ca4d61c9adfe62aca3bf21b90e1af8c,95,410,1,60,0,435,0,0,0,0,1.461,False
pydata/xarray,2c77eb531b6689f9f1d2adbde0d8bf852f1f7362,94,433,1,62,0,461,0,0,0,0,1.561,False
pydata/xarray,eb7e112d45a9edebd8e5fb4f873e3e6adb18824a,100,474,1,68,0,513,0,0,0,0,1.917,False
pydata/xarray,c4e40d991c28be51de9ac560ce895ac7f9b14924,110,558,1,71,0,684,0,0,0,0,2.097,False
pydata/xarray,e5cc19cd8f8a69e0743f230f5bf51b7778a0ff96,94,433,1,62,0,463,0,0,0,0,1.593,False
pylint-dev/pylint,ed5963235706741560b095bd7e5a8865e3be1009,196,623,2,63,8,617,0,0,885,0,4.742,True
pylint-dev/pylint,43133c56d47bbc60e51a7f40433116b826eb18b7,115,291,0,0,1,273,0,0,0,0,2.315,False
