task_id,instance_id,repo_key,source,key_files,key_lines,key_tokens,repo_files,repo_tokens
mikedh__trimesh-2360::trimesh/path/path.py,mikedh__trimesh-2360,mikedh/trimesh,co_edited,2,3269,24190,134,415685
mikedh__trimesh-2360::trimesh/path/path.py,mikedh__trimesh-2360,mikedh/trimesh,symbol,4,5798,41424,134,415685
mikedh__trimesh-2360::trimesh/visual/color.py,mikedh__trimesh-2360,mikedh/trimesh,co_edited,2,3636,25801,134,415685
mikedh__trimesh-2360::trimesh/visual/color.py,mikedh__trimesh-2360,mikedh/trimesh,symbol,4,6165,43035,134,415685
mikedh__trimesh-2411::trimesh/exchange/obj.py,mikedh__trimesh-2411,mikedh/trimesh,co_edited,3,1890,13560,134,419094
mikedh__trimesh-2411::trimesh/exchange/obj.py,mikedh__trimesh-2411,mikedh/trimesh,symbol,4,5064,35216,134,419094
mikedh__trimesh-2411::trimesh/ray/ray_pyembree.py,mikedh__trimesh-2411,mikedh/trimesh,co_edited,3,2536,19195,134,419094
mikedh__trimesh-2411::trimesh/ray/ray_pyembree.py,mikedh__trimesh-2411,mikedh/trimesh,symbol,4,5710,40851,134,419094
mikedh__trimesh-2411::trimesh/visual/color.py,mikedh__trimesh-2411,mikedh/trimesh,co_edited,3,1784,13939,134,419094
mikedh__trimesh-2411::trimesh/visual/color.py,mikedh__trimesh-2411,mikedh/trimesh,symbol,4,4958,35595,134,419094
mikedh__trimesh-2411::trimesh/voxel/ops.py,mikedh__trimesh-2411,mikedh/trimesh,co_edited,3,2460,18565,134,419094
mikedh__trimesh-2411::trimesh/voxel/ops.py,mikedh__trimesh-2411,mikedh/trimesh,symbol,4,5634,40221,134,419094
mikedh__trimesh-1287::trimesh/bounds.py,mikedh__trimesh-1287,mikedh/trimesh,co_edited,4,1747,12074,132,357262
mikedh__trimesh-1287::trimesh/bounds.py,mikedh__trimesh-1287,mikedh/trimesh,symbol,5,2240,15635,132,357262
mikedh__trimesh-1287::trimesh/caching.py,mikedh__trimesh-1287,mikedh/trimesh,co_edited,4,1509,11460,132,357262
mikedh__trimesh-1287::trimesh/caching.py,mikedh__trimesh-1287,mikedh/trimesh,symbol,5,2002,15021,132,357262
mikedh__trimesh-1287::trimesh/exchange/ply.py,mikedh__trimesh-1287,mikedh/trimesh,co_edited,4,1286,9185,132,357262
mikedh__trimesh-1287::trimesh/exchange/ply.py,mikedh__trimesh-1287,mikedh/trimesh,symbol,5,1779,12746,132,357262
mikedh__trimesh-1287::trimesh/path/exchange/load.py,mikedh__trimesh-1287,mikedh/trimesh,co_edited,4,2143,15439,132,357262
mikedh__trimesh-1287::trimesh/path/exchange/load.py,mikedh__trimesh-1287,mikedh/trimesh,symbol,5,2636,19000,132,357262
mikedh__trimesh-1287::trimesh/version.py,mikedh__trimesh-1287,mikedh/trimesh,co_edited,4,2227,16038,132,357262
mikedh__trimesh-1287::trimesh/version.py,mikedh__trimesh-1287,mikedh/trimesh,symbol,5,2720,19599,132,357262
mikedh__trimesh-2406::trimesh/exchange/obj.py,mikedh__trimesh-2406,mikedh/trimesh,co_edited,2,1922,13739,134,419051
mikedh__trimesh-2406::trimesh/exchange/obj.py,mikedh__trimesh-2406,mikedh/trimesh,symbol,3,4369,30475,134,419051
mikedh__trimesh-2406::trimesh/path/exchange/svg_io.py,mikedh__trimesh-2406,mikedh/trimesh,co_edited,2,2120,15906,134,419051
mikedh__trimesh-2406::trimesh/path/exchange/svg_io.py,mikedh__trimesh-2406,mikedh/trimesh,symbol,3,4567,32642,134,419051
mikedh__trimesh-2406::trimesh/visual/material.py,mikedh__trimesh-2406,mikedh/trimesh,co_edited,2,1800,14209,134,419051
mikedh__trimesh-2406::trimesh/visual/material.py,mikedh__trimesh-2406,mikedh/trimesh,symbol,3,4247,30945,134,419051
mikedh__trimesh-650::trimesh/exchange/load.py,mikedh__trimesh-650,mikedh/trimesh,co_edited,3,2258,15379,131,327157
mikedh__trimesh-650::trimesh/exchange/load.py,mikedh__trimesh-650,mikedh/trimesh,symbol,4,2947,19797,131,327157
mikedh__trimesh-650::trimesh/exchange/obj.py,mikedh__trimesh-650,mikedh/trimesh,co_edited,3,2100,13374,131,327157
mikedh__trimesh-650::trimesh/exchange/obj.py,mikedh__trimesh-650,mikedh/trimesh,symbol,4,2789,17792,131,327157
mikedh__trimesh-650::trimesh/path/path.py,mikedh__trimesh-650,mikedh/trimesh,co_edited,3,1375,10368,131,327157
mikedh__trimesh-650::trimesh/path/path.py,mikedh__trimesh-650,mikedh/trimesh,symbol,4,2064,14786,131,327157
mikedh__trimesh-650::trimesh/version.py,mikedh__trimesh-650,mikedh/trimesh,co_edited,3,2865,19544,131,327157
mikedh__trimesh-650::trimesh/version.py,mikedh__trimesh-650,mikedh/trimesh,symbol,4,3554,23962,131,327157
mikedh__trimesh-2152::trimesh/base.py,mikedh__trimesh-2152,mikedh/trimesh,co_edited,7,4067,28118,132,402981
mikedh__trimesh-2152::trimesh/base.py,mikedh__trimesh-2152,mikedh/trimesh,symbol,6,2593,19026,132,402981
mikedh__trimesh-2152::trimesh/boolean.py,mikedh__trimesh-2152,mikedh/trimesh,co_edited,7,7082,49014,132,402981
mikedh__trimesh-2152::trimesh/boolean.py,mikedh__trimesh-2152,mikedh/trimesh,symbol,6,2593,19026,132,402981
mikedh__trimesh-2152::trimesh/caching.py,mikedh__trimesh-2152,mikedh/trimesh,co_edited,7,6522,45331,132,402981
mikedh__trimesh-2152::trimesh/caching.py,mikedh__trimesh-2152,mikedh/trimesh,symbol,5,1892,14463,132,402981
mikedh__trimesh-2152::trimesh/exchange/ply.py,mikedh__trimesh-2152,mikedh/trimesh,co_edited,7,6231,42576,132,402981
mikedh__trimesh-2152::trimesh/exchange/ply.py,mikedh__trimesh-2152,mikedh/trimesh,symbol,5,1601,11708,132,402981
mikedh__trimesh-2152::trimesh/interfaces/blender.py,mikedh__trimesh-2152,mikedh/trimesh,co_edited,7,7144,49217,132,402981
mikedh__trimesh-2152::trimesh/interfaces/blender.py,mikedh__trimesh-2152,mikedh/trimesh,symbol,5,2514,18349,132,402981
mikedh__trimesh-2152::trimesh/parent.py,mikedh__trimesh-2152,mikedh/trimesh,co_edited,7,6924,48143,132,402981
mikedh__trimesh-2152::trimesh/parent.py,mikedh__trimesh-2152,mikedh/trimesh,symbol,5,2294,17275,132,402981
mikedh__trimesh-2152::trimesh/path/path.py,mikedh__trimesh-2152,mikedh/trimesh,co_edited,7,5736,40523,132,402981
mikedh__trimesh-2152::trimesh/path/path.py,mikedh__trimesh-2152,mikedh/trimesh,symbol,6,2593,19026,132,402981
mikedh__trimesh-2152::trimesh/visual/gloss.py,mikedh__trimesh-2152,mikedh/trimesh,co_edited,7,6855,46336,132,402981
mikedh__trimesh-2152::trimesh/visual/gloss.py,mikedh__trimesh-2152,mikedh/trimesh,symbol,5,2225,15468,132,402981
mikedh__trimesh-2142::trimesh/__init__.py,mikedh__trimesh-2142,mikedh/trimesh,co_edited,2,2074,15728,132,402959
mikedh__trimesh-2142::trimesh/__init__.py,mikedh__trimesh-2142,mikedh/trimesh,symbol,7,5030,36198,132,402959
mikedh__trimesh-2142::trimesh/exchange/gltf.py,mikedh__trimesh-2142,mikedh/trimesh,co_edited,2,114,549,132,402959
mikedh__trimesh-2142::trimesh/exchange/gltf.py,mikedh__trimesh-2142,mikedh/trimesh,symbol,7,3070,21019,132,402959
mikedh__trimesh-2142::trimesh/voxel/__init__.py,mikedh__trimesh-2142,mikedh/trimesh,co_edited,2,2182,16243,132,402959
mikedh__trimesh-2142::trimesh/voxel/__init__.py,mikedh__trimesh-2142,mikedh/trimesh,symbol,7,5138,36713,132,402959
missionpinball__mpf-1104::mpf/core/service_controller.py,missionpinball__mpf-1104,missionpinball/mpf,co_edited,1,615,4960,240,381056
missionpinball__mpf-1104::mpf/core/service_controller.py,missionpinball__mpf-1104,missionpinball/mpf,symbol,4,2236,17457,240,381056
missionpinball__mpf-1104::mpf/devices/light.py,missionpinball__mpf-1104,missionpinball/mpf,co_edited,1,112,845,240,381056
missionpinball__mpf-1104::mpf/devices/light.py,missionpinball__mpf-1104,missionpinball/mpf,symbol,4,1733,13342,240,381056
missionpinball__mpf-1137::mpf/core/config_spec.py,missionpinball__mpf-1137,missionpinball/mpf,symbol,10,1759,13509,240,385382
missionpinball__mpf-1287::mpf/config_players/coil_player.py,missionpinball__mpf-1287,missionpinball/mpf,symbol,1,155,1183,255,401508
missionpinball__mpf-1236::mpf/devices/drop_target.py,missionpinball__mpf-1236,missionpinball/mpf,symbol,1,155,1183,247,388414
missionpinball__mpf-1169::mpf/assets/show.py,missionpinball__mpf-1169,missionpinball/mpf,co_edited,1,227,1978,244,395447
missionpinball__mpf-1169::mpf/assets/show.py,missionpinball__mpf-1169,missionpinball/mpf,symbol,1,227,1978,244,395447
missionpinball__mpf-1169::mpf/config_players/show_player.py,missionpinball__mpf-1169,missionpinball/mpf,co_edited,1,698,5533,244,395447
missionpinball__mpf-1169::mpf/config_players/show_player.py,missionpinball__mpf-1169,missionpinball/mpf,symbol,1,698,5533,244,395447
missionpinball__mpf-1289::mpf/platforms/snux.py,missionpinball__mpf-1289,missionpinball/mpf,symbol,3,820,5879,255,401523
missionpinball__mpf-1074::mpf/core/placeholder_manager.py,missionpinball__mpf-1074,missionpinball/mpf,co_edited,1,99,778,236,378618
missionpinball__mpf-1074::mpf/core/placeholder_manager.py,missionpinball__mpf-1074,missionpinball/mpf,symbol,2,139,1017,236,378618
missionpinball__mpf-1074::mpf/devices/segment_display.py,missionpinball__mpf-1074,missionpinball/mpf,co_edited,1,759,5458,236,378618
missionpinball__mpf-1074::mpf/devices/segment_display.py,missionpinball__mpf-1074,missionpinball/mpf,symbol,2,799,5697,236,378618
missionpinball__mpf-1424::mpf/config_players/show_player.py,missionpinball__mpf-1424,missionpinball/mpf,co_edited,1,215,1803,267,450571
missionpinball__mpf-1424::mpf/config_players/show_player.py,missionpinball__mpf-1424,missionpinball/mpf,symbol,3,1002,7891,267,450571
missionpinball__mpf-1424::mpf/core/config_processor.py,missionpinball__mpf-1424,missionpinball/mpf,co_edited,1,208,1717,267,450571
missionpinball__mpf-1424::mpf/core/config_processor.py,missionpinball__mpf-1424,missionpinball/mpf,symbol,3,995,7805,267,450571
missionpinball__mpf-1244::mpf/modes/attract/code/attract.py,missionpinball__mpf-1244,missionpinball/mpf,co_edited,1,743,6043,247,390610
missionpinball__mpf-1244::mpf/modes/attract/code/attract.py,missionpinball__mpf-1244,missionpinball/mpf,symbol,2,1346,10732,247,390610
missionpinball__mpf-1244::mpf/modes/game/code/game.py,missionpinball__mpf-1244,missionpinball/mpf,co_edited,1,129,1162,247,390610
missionpinball__mpf-1244::mpf/modes/game/code/game.py,missionpinball__mpf-1244,missionpinball/mpf,symbol,2,732,5851,247,390610
mne-tools__mne-python-12324::mne/_fiff/meas_info.py,mne-tools__mne-python-12324,mne-tools/mne-python,co_edited,1,1739,14305,513,1831715
mne-tools__mne-python-12324::mne/_fiff/meas_info.py,mne-tools__mne-python-12324,mne-tools/mne-python,symbol,1,1739,14305,513,1831715
mne-tools__mne-python-12324::mne/annotations.py,mne-tools__mne-python-12324,mne-tools/mne-python,co_edited,1,3750,32427,513,1831715
mne-tools__mne-python-12507::mne/filter.py,mne-tools__mne-python-12507,mne-tools/mne-python,co_edited,2,5953,54297,516,1837770
mne-tools__mne-python-12507::mne/filter.py,mne-tools__mne-python-12507,mne-tools/mne-python,symbol,2,925,6814,516,1837770
mne-tools__mne-python-12507::mne/fixes.py,mne-tools__mne-python-12507,mne-tools/mne-python,co_edited,2,8075,72960,516,1837770
mne-tools__mne-python-12507::mne/fixes.py,mne-tools__mne-python-12507,mne-tools/mne-python,symbol,2,3047,25477,516,1837770
mne-tools__mne-python-12507::mne/utils/docs.py,mne-tools__mne-python-12507,mne-tools/mne-python,co_edited,2,3904,31819,516,1837770
mne-tools__mne-python-12507::mne/utils/docs.py,mne-tools__mne-python-12507,mne-tools/mne-python,symbol,3,3938,32055,516,1837770
mne-tools__mne-python-12080::mne/_fiff/tag.py,mne-tools__mne-python-12080,mne-tools/mne-python,co_edited,1,455,4509,508,1809993
mne-tools__mne-python-12080::mne/_fiff/tag.py,mne-tools__mne-python-12080,mne-tools/mne-python,symbol,1,455,4509,508,1809993
mne-tools__mne-python-12080::mne/_fiff/write.py,mne-tools__mne-python-12080,mne-tools/mne-python,co_edited,1,547,5177,508,1809993
mne-tools__mne-python-12080::mne/_fiff/write.py,mne-tools__mne-python-12080,mne-tools/mne-python,symbol,1,547,5177,508,1809993
mne-tools__mne-python-11939::mne/preprocessing/maxfilter.py,mne-tools__mne-python-11939,mne-tools/mne-python,symbol,1,207,1212,507,1804587
mne-tools__mne-python-12605::mne/_fiff/pick.py,mne-tools__mne-python-12605,mne-tools/mne-python,co_edited,2,6949,57758,518,1853213
mne-tools__mne-python-12605::mne/_fiff/pick.py,mne-tools__mne-python-12605,mne-tools/mne-python,symbol,2,6949,57758,518,1853213
mne-tools__mne-python-12605::mne/viz/topomap.py,mne-tools__mne-python-12605,mne-tools/mne-python,co_edited,2,4241,35959,518,1853213
mne-tools__mne-python-12605::mne/viz/topomap.py,mne-tools__mne-python-12605,mne-tools/mne-python,symbol,1,2825,24367,518,1853213
mne-tools__mne-python-12605::mne/viz/utils.py,mne-tools__mne-python-12605,mne-tools/mne-python,co_edited,2,5540,44983,518,1853213
mne-tools__mne-python-12605::mne/viz/utils.py,mne-tools__mne-python-12605,mne-tools/mne-python,symbol,1,4124,33391,518,1853213
mne-tools__mne-python-12033::mne/channels/channels.py,mne-tools__mne-python-12033,mne-tools/mne-python,co_edited,1,264,2361,508,1814642
mne-tools__mne-python-12033::mne/channels/channels.py,mne-tools__mne-python-12033,mne-tools/mne-python,symbol,1,264,2361,508,1814642
mne-tools__mne-python-12033::mne/channels/interpolation.py,mne-tools__mne-python-12033,mne-tools/mne-python,co_edited,1,2133,17916,508,1814642
mne-tools__mne-python-12033::mne/channels/interpolation.py,mne-tools__mne-python-12033,mne-tools/mne-python,symbol,1,2133,17916,508,1814642
mne-tools__mne-python-12661::mne/decoding/ssd.py,mne-tools__mne-python-12661,mne-tools/mne-python,co_edited,1,2039,19227,518,1852199
mne-tools__mne-python-12661::mne/decoding/ssd.py,mne-tools__mne-python-12661,mne-tools/mne-python,symbol,1,2039,19227,518,1852199
mne-tools__mne-python-12661::mne/io/edf/edf.py,mne-tools__mne-python-12661,mne-tools/mne-python,co_edited,1,398,3348,518,1852199
mne-tools__mne-python-12537::mne/io/base.py,mne-tools__mne-python-12537,mne-tools/mne-python,co_edited,3,6210,50756,516,1855275
mne-tools__mne-python-12537::mne/io/base.py,mne-tools__mne-python-12537,mne-tools/mne-python,symbol,7,14526,116800,516,1855275
mne-tools__mne-python-12537::mne/time_frequency/psd.py,mne-tools__mne-python-12537,mne-tools/mne-python,co_edited,3,9122,73635,516,1855275
mne-tools__mne-python-12537::mne/time_frequency/psd.py,mne-tools__mne-python-12537,mne-tools/mne-python,symbol,6,14289,114562,516,1855275
mne-tools__mne-python-12537::mne/time_frequency/spectrum.py,mne-tools__mne-python-12537,mne-tools/mne-python,co_edited,3,7775,63903,516,1855275
mne-tools__mne-python-12537::mne/time_frequency/spectrum.py,mne-tools__mne-python-12537,mne-tools/mne-python,symbol,6,12942,104830,516,1855275
mne-tools__mne-python-12537::mne/time_frequency/tfr.py,mne-tools__mne-python-12537,mne-tools/mne-python,co_edited,3,4970,39325,516,1855275
mne-tools__mne-python-12537::mne/time_frequency/tfr.py,mne-tools__mne-python-12537,mne-tools/mne-python,symbol,6,10137,80252,516,1855275
mne-tools__mne-python-11178::mne/time_frequency/spectrum.py,mne-tools__mne-python-11178,mne-tools/mne-python,symbol,1,2562,23389,475,1731394
mne-tools__mne-python-12027::mne/channels/channels.py,mne-tools__mne-python-12027,mne-tools/mne-python,co_edited,1,264,2361,508,1814642
mne-tools__mne-python-12027::mne/channels/channels.py,mne-tools__mne-python-12027,mne-tools/mne-python,symbol,1,264,2361,508,1814642
mne-tools__mne-python-12027::mne/channels/interpolation.py,mne-tools__mne-python-12027,mne-tools/mne-python,co_edited,1,2133,17916,508,1814642
mne-tools__mne-python-12027::mne/channels/interpolation.py,mne-tools__mne-python-12027,mne-tools/mne-python,symbol,1,2133,17916,508,1814642
mwaskom__seaborn-3069::seaborn/_core/plot.py,mwaskom__seaborn-3069,mwaskom/seaborn,symbol,3,994,6923,111,270696
mwaskom__seaborn-3217::seaborn/_core/plot.py,mwaskom__seaborn-3217,mwaskom/seaborn,co_edited,1,250,2123,113,275072
mwaskom__seaborn-3217::seaborn/_core/plot.py,mwaskom__seaborn-3217,mwaskom/seaborn,symbol,1,250,2123,113,275072
mwaskom__seaborn-3217::seaborn/_marks/bar.py,mwaskom__seaborn-3217,mwaskom/seaborn,co_edited,1,1672,13595,113,275072
mwaskom__seaborn-3217::seaborn/_marks/bar.py,mwaskom__seaborn-3217,mwaskom/seaborn,symbol,1,1672,13595,113,275072
mwaskom__seaborn-2979::seaborn/_core/plot.py,mwaskom__seaborn-2979,mwaskom/seaborn,co_edited,1,270,2351,109,268880
mwaskom__seaborn-2979::seaborn/_core/plot.py,mwaskom__seaborn-2979,mwaskom/seaborn,symbol,1,270,2351,109,268880
mwaskom__seaborn-2979::seaborn/_core/subplots.py,mwaskom__seaborn-2979,mwaskom/seaborn,co_edited,1,1580,12871,109,268880
mwaskom__seaborn-2979::seaborn/_core/subplots.py,mwaskom__seaborn-2979,mwaskom/seaborn,symbol,1,1580,12871,109,268880
mwaskom__seaborn-2813::seaborn/_statistics.py,mwaskom__seaborn-2813,mwaskom/seaborn,co_edited,2,3479,28958,110,271788
mwaskom__seaborn-2813::seaborn/axisgrid.py,mwaskom__seaborn-2813,mwaskom/seaborn,co_edited,2,1654,13763,110,271788
mwaskom__seaborn-2813::seaborn/axisgrid.py,mwaskom__seaborn-2813,mwaskom/seaborn,symbol,1,545,4279,110,271788
mwaskom__seaborn-2813::seaborn/regression.py,mwaskom__seaborn-2813,mwaskom/seaborn,co_edited,2,2915,23753,110,271788
mwaskom__seaborn-2813::seaborn/regression.py,mwaskom__seaborn-2813,mwaskom/seaborn,symbol,1,545,4279,110,271788
mwaskom__seaborn-3216::seaborn/_compat.py,mwaskom__seaborn-3216,mwaskom/seaborn,co_edited,1,1667,13533,113,274938
mwaskom__seaborn-3216::seaborn/_compat.py,mwaskom__seaborn-3216,mwaskom/seaborn,symbol,1,1667,13533,113,274938
mwaskom__seaborn-3216::seaborn/_core/plot.py,mwaskom__seaborn-3216,mwaskom/seaborn,co_edited,1,164,1331,113,274938
mwaskom__seaborn-3216::seaborn/_core/plot.py,mwaskom__seaborn-3216,mwaskom/seaborn,symbol,1,164,1331,113,274938
mwaskom__seaborn-3187::seaborn/_core/scales.py,mwaskom__seaborn-3187,mwaskom/seaborn,co_edited,1,872,6640,112,273641
mwaskom__seaborn-3187::seaborn/_core/scales.py,mwaskom__seaborn-3187,mwaskom/seaborn,symbol,1,872,6640,112,273641
mwaskom__seaborn-3187::seaborn/utils.py,mwaskom__seaborn-3187,mwaskom/seaborn,co_edited,1,980,6768,112,273641
mwaskom__seaborn-3187::seaborn/utils.py,mwaskom__seaborn-3187,mwaskom/seaborn,symbol,1,980,6768,112,273641
mwaskom__seaborn-2996::seaborn/_compat.py,mwaskom__seaborn-2996,mwaskom/seaborn,co_edited,1,1661,13458,108,271685
mwaskom__seaborn-2996::seaborn/_compat.py,mwaskom__seaborn-2996,mwaskom/seaborn,symbol,1,1661,13458,108,271685
mwaskom__seaborn-2996::seaborn/_core/plot.py,mwaskom__seaborn-2996,mwaskom/seaborn,co_edited,1,164,1335,108,271685
mwaskom__seaborn-2996::seaborn/_core/plot.py,mwaskom__seaborn-2996,mwaskom/seaborn,symbol,1,164,1335,108,271685
mwaskom__seaborn-3202::seaborn/_core/plot.py,mwaskom__seaborn-3202,mwaskom/seaborn,co_edited,1,988,6876,112,273791
mwaskom__seaborn-3202::seaborn/_core/plot.py,mwaskom__seaborn-3202,mwaskom/seaborn,symbol,1,988,6876,112,273791
mwaskom__seaborn-3202::seaborn/_core/scales.py,mwaskom__seaborn-3202,mwaskom/seaborn,co_edited,1,1670,13616,112,273791
mwaskom__seaborn-3202::seaborn/_core/scales.py,mwaskom__seaborn-3202,mwaskom/seaborn,symbol,1,1670,13616,112,273791
mwaskom__seaborn-3394::seaborn/_core/plot.py,mwaskom__seaborn-3394,mwaskom/seaborn,co_edited,2,1940,14699,113,279742
mwaskom__seaborn-3394::seaborn/_core/plot.py,mwaskom__seaborn-3394,mwaskom/seaborn,symbol,2,1940,14699,113,279742
mwaskom__seaborn-3394::seaborn/_core/rules.py,mwaskom__seaborn-3394,mwaskom/seaborn,co_edited,2,3547,27747,113,279742
mwaskom__seaborn-3394::seaborn/_core/rules.py,mwaskom__seaborn-3394,mwaskom/seaborn,symbol,2,3547,27747,113,279742
mwaskom__seaborn-3394::seaborn/_oldcore.py,mwaskom__seaborn-3394,mwaskom/seaborn,co_edited,2,1937,15362,113,279742
mwaskom__seaborn-3394::seaborn/_oldcore.py,mwaskom__seaborn-3394,mwaskom/seaborn,symbol,2,1937,15362,113,279742
mwaskom__seaborn-2457::seaborn/relational.py,mwaskom__seaborn-2457,mwaskom/seaborn,co_edited,1,728,5434,82,218893
mwaskom__seaborn-2457::seaborn/relational.py,mwaskom__seaborn-2457,mwaskom/seaborn,symbol,1,728,5434,82,218893
mwaskom__seaborn-2457::seaborn/utils.py,mwaskom__seaborn-2457,mwaskom/seaborn,co_edited,1,1078,8389,82,218893
mwaskom__seaborn-2457::seaborn/utils.py,mwaskom__seaborn-2457,mwaskom/seaborn,symbol,1,1078,8389,82,218893
narwhals-dev__narwhals-1040::narwhals/_arrow/series.py,narwhals-dev__narwhals-1040,narwhals-dev/narwhals,co_edited,3,5649,42941,121,299682
narwhals-dev__narwhals-1040::narwhals/_arrow/series.py,narwhals-dev__narwhals-1040,narwhals-dev/narwhals,symbol,5,2175,18962,121,299682
narwhals-dev__narwhals-1040::narwhals/_pandas_like/series.py,narwhals-dev__narwhals-1040,narwhals-dev/narwhals,co_edited,3,5815,43678,121,299682
narwhals-dev__narwhals-1040::narwhals/_pandas_like/series.py,narwhals-dev__narwhals-1040,narwhals-dev/narwhals,symbol,5,2341,19699,121,299682
narwhals-dev__narwhals-1040::narwhals/_polars/series.py,narwhals-dev__narwhals-1040,narwhals-dev/narwhals,co_edited,3,6537,50486,121,299682
narwhals-dev__narwhals-1040::narwhals/_polars/series.py,narwhals-dev__narwhals-1040,narwhals-dev/narwhals,symbol,5,3063,26507,121,299682
narwhals-dev__narwhals-1040::narwhals/series.py,narwhals-dev__narwhals-1040,narwhals-dev/narwhals,co_edited,3,2594,22405,121,299682
narwhals-dev__narwhals-1040::narwhals/series.py,narwhals-dev__narwhals-1040,narwhals-dev/narwhals,symbol,6,3391,29191,121,299682
narwhals-dev__narwhals-199::narwhals/_pandas_like/expr.py,narwhals-dev__narwhals-199,narwhals-dev/narwhals,co_edited,1,2123,19131,31,84968
narwhals-dev__narwhals-199::narwhals/_pandas_like/expr.py,narwhals-dev__narwhals-199,narwhals-dev/narwhals,symbol,6,3035,26633,31,84968
narwhals-dev__narwhals-199::narwhals/expression.py,narwhals-dev__narwhals-199,narwhals-dev/narwhals,co_edited,1,347,2712,31,84968
narwhals-dev__narwhals-199::narwhals/expression.py,narwhals-dev__narwhals-199,narwhals-dev/narwhals,symbol,6,1259,10214,31,84968
narwhals-dev__narwhals-944::narwhals/_dask/group_by.py,narwhals-dev__narwhals-944,narwhals-dev/narwhals,co_edited,3,8093,65003,116,235977
narwhals-dev__narwhals-944::narwhals/_dask/group_by.py,narwhals-dev__narwhals-944,narwhals-dev/narwhals,symbol,3,1295,10778,116,235977
narwhals-dev__narwhals-944::narwhals/_pandas_like/group_by.py,narwhals-dev__narwhals-944,narwhals-dev/narwhals,co_edited,3,7993,64064,116,235977
narwhals-dev__narwhals-944::narwhals/_pandas_like/group_by.py,narwhals-dev__narwhals-944,narwhals-dev/narwhals,symbol,3,1195,9839,116,235977
narwhals-dev__narwhals-944::narwhals/expr.py,narwhals-dev__narwhals-944,narwhals-dev/narwhals,co_edited,3,3993,28914,116,235977
narwhals-dev__narwhals-944::narwhals/expr.py,narwhals-dev__narwhals-944,narwhals-dev/narwhals,symbol,4,1451,12073,116,235977
narwhals-dev__narwhals-944::narwhals/series.py,narwhals-dev__narwhals-944,narwhals-dev/narwhals,co_edited,3,4668,40913,116,235977
narwhals-dev__narwhals-944::narwhals/series.py,narwhals-dev__narwhals-944,narwhals-dev/narwhals,symbol,4,1451,12073,116,235977
narwhals-dev__narwhals-1679::narwhals/_arrow/dataframe.py,narwhals-dev__narwhals-1679,narwhals-dev/narwhals,co_edited,1,1473,10646,109,393239
narwhals-dev__narwhals-1679::narwhals/_arrow/dataframe.py,narwhals-dev__narwhals-1679,narwhals-dev/narwhals,symbol,3,3972,31005,109,393239
narwhals-dev__narwhals-1679::narwhals/_dask/expr.py,narwhals-dev__narwhals-1679,narwhals-dev/narwhals,co_edited,1,754,5923,109,393239
narwhals-dev__narwhals-1679::narwhals/_dask/expr.py,narwhals-dev__narwhals-1679,narwhals-dev/narwhals,symbol,3,3253,26282,109,393239
narwhals-dev__narwhals-1303::narwhals/_pandas_like/dataframe.py,narwhals-dev__narwhals-1303,narwhals-dev/narwhals,co_edited,3,2491,20464,121,287165
narwhals-dev__narwhals-1303::narwhals/_pandas_like/dataframe.py,narwhals-dev__narwhals-1303,narwhals-dev/narwhals,symbol,6,3889,31287,121,287165
narwhals-dev__narwhals-1303::narwhals/_pandas_like/series.py,narwhals-dev__narwhals-1303,narwhals-dev/narwhals,co_edited,3,2323,18101,121,287165
narwhals-dev__narwhals-1303::narwhals/_pandas_like/series.py,narwhals-dev__narwhals-1303,narwhals-dev/narwhals,symbol,6,3721,28924,121,287165
narwhals-dev__narwhals-1303::narwhals/_pandas_like/utils.py,narwhals-dev__narwhals-1303,narwhals-dev/narwhals,co_edited,3,2716,21968,121,287165
narwhals-dev__narwhals-1303::narwhals/_pandas_like/utils.py,narwhals-dev__narwhals-1303,narwhals-dev/narwhals,symbol,6,4114,32791,121,287165
narwhals-dev__narwhals-1303::narwhals/translate.py,narwhals-dev__narwhals-1303,narwhals-dev/narwhals,co_edited,3,2409,20833,121,287165
narwhals-dev__narwhals-1303::narwhals/translate.py,narwhals-dev__narwhals-1303,narwhals-dev/narwhals,symbol,6,3807,31656,121,287165
narwhals-dev__narwhals-1613::narwhals/_arrow/group_by.py,narwhals-dev__narwhals-1613,narwhals-dev/narwhals,co_edited,1,312,2686,109,385735
narwhals-dev__narwhals-1613::narwhals/_arrow/group_by.py,narwhals-dev__narwhals-1613,narwhals-dev/narwhals,symbol,1,312,2686,109,385735
narwhals-dev__narwhals-1613::narwhals/_pandas_like/group_by.py,narwhals-dev__narwhals-1613,narwhals-dev/narwhals,co_edited,1,204,1652,109,385735
narwhals-dev__narwhals-1613::narwhals/_pandas_like/group_by.py,narwhals-dev__narwhals-1613,narwhals-dev/narwhals,symbol,1,204,1652,109,385735
narwhals-dev__narwhals-1475::narwhals/functions.py,narwhals-dev__narwhals-1475,narwhals-dev/narwhals,co_edited,1,3463,29100,102,350872
narwhals-dev__narwhals-1475::narwhals/functions.py,narwhals-dev__narwhals-1475,narwhals-dev/narwhals,symbol,5,6763,54473,102,350872
narwhals-dev__narwhals-1475::narwhals/stable/v1/__init__.py,narwhals-dev__narwhals-1475,narwhals-dev/narwhals,co_edited,1,921,7737,102,350872
