instance_id,repo_key,n_edited,n_seeds,edited_not_in_graph,n_new_files,has_exec
mne-tools__mne-python-11178,mne-tools/mne-python,2,1,1,0,False
mne-tools__mne-python-12514,mne-tools/mne-python,1,1,0,0,False
mne-tools__mne-python-12027,mne-tools/mne-python,2,2,0,0,False
mne-tools__mne-python-12128,mne-tools/mne-python,1,1,0,0,False
mne-tools__mne-python-12326,mne-tools/mne-python,2,1,1,0,False
mwaskom__seaborn-2576,mwaskom/seaborn,1,1,0,0,False
mwaskom__seaborn-3069,mwaskom/seaborn,1,1,0,0,False
mwaskom__seaborn-2853,mwaskom/seaborn,1,1,0,0,False
mwaskom__seaborn-3010,mwaskom/seaborn,1,1,0,0,False
mwaskom__seaborn-3276,mwaskom/seaborn,1,1,0,0,False
mwaskom__seaborn-3217,mwaskom/seaborn,2,2,0,0,False
mwaskom__seaborn-2389,mwaskom/seaborn,1,1,0,0,False
mwaskom__seaborn-2979,mwaskom/seaborn,2,2,0,0,False
mwaskom__seaborn-2813,mwaskom/seaborn,3,3,0,0,False
mwaskom__seaborn-3180,mwaskom/seaborn,1,1,0,0,False
mwaskom__seaborn-3407,mwaskom/seaborn,1,1,0,0,False
mwaskom__seaborn-3216,mwaskom/seaborn,2,2,0,0,False
mwaskom__seaborn-3187,mwaskom/seaborn,2,2,0,0,False
mwaskom__seaborn-2996,mwaskom/seaborn,2,2,0,0,False
mwaskom__seaborn-3202,mwaskom/seaborn,2,2,0,0,False
mwaskom__seaborn-2946,mwaskom/seaborn,1,1,0,0,False
mwaskom__seaborn-3394,mwaskom/seaborn,3,3,0,0,False
mwaskom__seaborn-2457,mwaskom/seaborn,2,2,0,0,False
mwaskom__seaborn-3190,mwaskom/seaborn,1,1,0,0,False
mwaskom__seaborn-2848,mwaskom/seaborn,1,1,0,0,False
narwhals-dev__narwhals-1040,narwhals-dev/narwhals,4,4,0,0,False
narwhals-dev__narwhals-199,narwhals-dev/narwhals,2,2,0,0,False
narwhals-dev__narwhals-944,narwhals-dev/narwhals,4,4,0,0,False
narwhals-dev__narwhals-1679,narwhals-dev/narwhals,2,2,0,0,False
narwhals-dev__narwhals-1303,narwhals-dev/narwhals,4,4,0,0,False
narwhals-dev__narwhals-254,narwhals-dev/narwhals,1,1,0,0,False
narwhals-dev__narwhals-1627,narwhals-dev/narwhals,1,1,0,0,False
narwhals-dev__narwhals-1613,narwhals-dev/narwhals,2,2,0,0,False
narwhals-dev__narwhals-1475,narwhals-dev/narwhals,2,2,0,0,False
narwhals-dev__narwhals-917,narwhals-dev/narwhals,3,3,0,0,False
narwhals-dev__narwhals-1246,narwhals-dev/narwhals,1,1,0,0,False
narwhals-dev__narwhals-978,narwhals-dev/narwhals,4,4,0,0,False
narwhals-dev__narwhals-595,narwhals-dev/narwhals,1,1,0,0,False
narwhals-dev__narwhals-828,narwhals-dev/narwhals,1,1,0,0,False
narwhals-dev__narwhals-519,narwhals-dev/narwhals,1,1,0,0,False
narwhals-dev__narwhals-1268,narwhals-dev/narwhals,2,2,0,0,False
narwhals-dev__narwhals-1159,narwhals-dev/narwhals,4,4,0,0,False
narwhals-dev__narwhals-143,narwhals-dev/narwhals,1,1,0,0,False
narwhals-dev__narwhals-1026,narwhals-dev/narwhals,3,3,0,0,False
narwhals-dev__narwhals-941,narwhals-dev/narwhals,4,4,0,0,False
networkx__networkx-3848,networkx/networkx,1,1,0,0,False
networkx__networkx-7445,networkx/networkx,1,1,0,0,False
networkx__networkx-2773,networkx/networkx,1,1,0,0,False
networkx__networkx-5354,networkx/networkx,2,2,0,0,False
networkx__networkx-7473,networkx/networkx,2,2,0,0,False
networkx__networkx-8013,networkx/networkx,1,1,0,0,False
networkx__networkx-7332,networkx/networkx,1,1,0,0,False
networkx__networkx-6798,networkx/networkx,3,3,0,0,False
networkx__networkx-2566,networkx/networkx,1,1,0,0,False
networkx__networkx-6259,networkx/networkx,1,1,0,0,False
networkx__networkx-8211,networkx/networkx,1,1,0,0,False
networkx__networkx-5394,networkx/networkx,1,1,0,0,False
networkx__networkx-2386,networkx/networkx,1,1,0,0,False
networkx__networkx-7928,networkx/networkx,4,4,0,0,False
networkx__networkx-5903,networkx/networkx,1,1,0,0,False
networkx__networkx-2713,networkx/networkx,2,2,0,0,False
networkx__networkx-5444,networkx/networkx,1,1,0,0,False
networkx__networkx-8196,networkx/networkx,1,1,0,0,False
networkx__networkx-8055,networkx/networkx,1,1,0,0,False
networkx__networkx-8043,networkx/networkx,1,1,0,0,False
nilearn__nilearn-3823,nilearn/nilearn,3,3,0,0,False
nilearn__nilearn-3644,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-3631,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-4809,nilearn/nilearn,5,5,0,0,False
nilearn__nilearn-4929,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-4256,nilearn/nilearn,9,8,1,0,False
nilearn__nilearn-5169,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-5059,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-4967,nilearn/nilearn,4,4,0,0,False
nilearn__nilearn-3924,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-4939,nilearn/nilearn,2,2,0,0,False
nilearn__nilearn-3819,nilearn/nilearn,4,4,0,0,False
nilearn__nilearn-2865,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-3098,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-4416,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-4258,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-4414,nilearn/nilearn,1,1,0,0,False
nilearn__nilearn-4701,nilearn/nilearn,2,2,0,0,False
nilearn__nilearn-4802,nilearn/nilearn,5,2,3,0,False
nilearn__nilearn-3971,nilearn/nilearn,3,3,0,0,False
nipy__nipype-2780,nipy/nipype,1,1,0,0,False
nipy__nipype-2490,nipy/nipype,1,1,0,0,False
nipy__nipype-2030,nipy/nipype,1,1,0,0,False
nipy__nipype-2527,nipy/nipype,1,1,0,0,False
nipy__nipype-2669,nipy/nipype,3,3,0,0,False
nipy__nipype-3663,nipy/nipype,1,1,0,0,False
nipy__nipype-2502,nipy/nipype,2,2,0,0,False
nipy__nipype-3658,nipy/nipype,1,1,0,0,False
nipy__nipype-2429,nipy/nipype,1,1,0,0,False
nipy__nipype-1937,nipy/nipype,1,1,0,0,False
nipy__nipype-2750,nipy/nipype,1,1,0,0,False
nipy__nipype-2749,nipy/nipype,3,3,0,0,False
nipy__nipype-2179,nipy/nipype,1,1,0,0,False
nipy__nipype-2597,nipy/nipype,1,1,0,0,False
nipy__nipype-2673,nipy/nipype,1,1,0,0,False
nipy__nipype-2595,nipy/nipype,1,1,0,0,False
nipy__nipype-2757,nipy/nipype,2,2,0,0,False
nipy__nipype-2349,nipy/nipype,1,1,0,0,False
nltk__nltk-2801,nltk/nltk,1,1,0,0,False
nltk__nltk-2769,nltk/nltk,1,1,0,0,False
nltk__nltk-2888,nltk/nltk,4,4,0,0,False
nltk__nltk-3156,nltk/nltk,1,1,0,0,False
nltk__nltk-2910,nltk/nltk,1,1,0,0,False
nltk__nltk-2514,nltk/nltk,1,1,0,0,False
nltk__nltk-2564,nltk/nltk,2,2,0,0,False
nltk__nltk-2713,nltk/nltk,1,1,0,0,False
nltk__nltk-2768,nltk/nltk,1,1,0,0,False
nltk__nltk-3205,nltk/nltk,1,1,0,0,False
nltk__nltk-3042,nltk/nltk,1,1,0,0,False
numba__numba-6681,numba/numba,2,2,0,0,False
numba__numba-5557,numba/numba,1,1,0,0,False
numba__numba-5889,numba/numba,1,1,0,0,False
numba__numba-6654,numba/numba,2,2,0,0,False
numba__numba-6028,numba/numba,1,1,0,0,False
numba__numba-6635,numba/numba,1,1,0,0,False
numba__numba-5627,numba/numba,2,2,0,0,False
numba__numba-6582,numba/numba,2,2,0,0,False
numba__numba-5624,numba/numba,2,2,0,0,False
numba__numba-6586,numba/numba,1,1,0,0,False
numba__numba-6265,numba/numba,1,1,0,0,False
numba__numba-5213,numba/numba,1,1,0,0,False
numba__numba-3883,numba/numba,1,1,0,0,False
numba__numba-5361,numba/numba,1,1,0,0,False
numba__numba-5808,numba/numba,1,1,0,0,False
numba__numba-5176,numba/numba,1,1,0,0,False
numba__numba-5356,numba/numba,5,5,0,0,False
numba__numba-5527,numba/numba,1,1,0,0,False
numba__numba-6622,numba/numba,4,4,0,0,False
numba__numba-5478,numba/numba,5,5,0,0,False
NVIDIA__hpc-container-maker-346,nvidia/hpc-container-maker,1,1,0,0,False
NVIDIA__hpc-container-maker-427,nvidia/hpc-container-maker,2,2,0,0,False
NVIDIA__hpc-container-maker-378,nvidia/hpc-container-maker,1,1,0,0,False
NVIDIA__hpc-container-maker-244,nvidia/hpc-container-maker,1,1,0,0,False
NVIDIA__hpc-container-maker-486,nvidia/hpc-container-maker,2,2,0,0,False
NVIDIA__hpc-container-maker-286,nvidia/hpc-container-maker,1,1,0,0,False
NVIDIA__hpc-container-maker-312,nvidia/hpc-container-maker,2,2,0,0,False
NVIDIA__hpc-container-maker-445,nvidia/hpc-container-maker,1,1,0,0,False
NVIDIA__hpc-container-maker-456,nvidia/hpc-container-maker,1,1,0,0,False
NVIDIA__hpc-container-maker-311,nvidia/hpc-container-maker,1,1,0,0,False
oasis-open__cti-python-stix2-145,oasis-open/cti-python-stix2,4,4,0,0,False
oasis-open__cti-python-stix2-444,oasis-open/cti-python-stix2,3,3,0,0,False
oasis-open__cti-python-stix2-74,oasis-open/cti-python-stix2,2,2,0,0,False
oasis-open__cti-python-stix2-470,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-534,oasis-open/cti-python-stix2,2,2,0,0,False
oasis-open__cti-python-stix2-436,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-187,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-454,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-127,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-237,oasis-open/cti-python-stix2,3,3,0,0,False
oasis-open__cti-python-stix2-605,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-489,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-258,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-343,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-369,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-342,oasis-open/cti-python-stix2,1,1,0,0,False
oasis-open__cti-python-stix2-133,oasis-open/cti-python-stix2,3,3,0,0,False
oasis-open__cti-python-stix2-393,oasis-open/cti-python-stix2,2,2,0,0,False
oasis-open__cti-python-stix2-354,oasis-open/cti-python-stix2,2,2,0,0,False
oasis-open__cti-python-stix2-10,oasis-open/cti-python-stix2,2,2,0,0,False
openai__openai-agents-python-1633,openai/openai-agents-python,2,2,0,0,False
openai__openai-agents-python-999,openai/openai-agents-python,1,1,0,0,False
openai__openai-agents-python-737,openai/openai-agents-python,1,1,0,0,False
openai__openai-agents-python-1124,openai/openai-agents-python,1,1,0,0,False
openai__openai-agents-python-920,openai/openai-agents-python,2,2,0,0,False
openai__openai-agents-python-1619,openai/openai-agents-python,2,2,0,0,False
openai__openai-agents-python-357,openai/openai-agents-python,3,3,0,0,False
openai__openai-agents-python-1192,openai/openai-agents-python,1,1,0,0,False
openai__openai-agents-python-1043,openai/openai-agents-python,2,2,0,0,False
openai__openai-agents-python-1636,openai/openai-agents-python,1,1,0,0,False
openai__openai-agents-python-998,openai/openai-agents-python,1,1,0,0,False
openai__openai-agents-python-1601,openai/openai-agents-python,3,3,0,1,False
openai__openai-agents-python-1193,openai/openai-agents-python,1,1,0,1,False
pandas-dev__pandas-61183,pandas-dev/pandas,2,2,0,0,False
pandas-dev__pandas-60736,pandas-dev/pandas,1,1,0,0,False
pandas-dev__pandas-61022,pandas-dev/pandas,1,1,0,0,False
pandas-dev__pandas-57485,pandas-dev/pandas,1,1,0,0,False
pandas-dev__pandas-61146,pandas-dev/pandas,2,2,0,0,False
pandas-dev__pandas-60791,pandas-dev/pandas,1,1,0,0,False
pandas-dev__pandas-61017,pandas-dev/pandas,2,2,0,0,False
pandas-dev__pandas-60000,pandas-dev/pandas,2,2,0,0,False
pandas-dev__pandas-61158,pandas-dev/pandas,3,3,0,0,False
pandas-dev__pandas-61105,pandas-dev/pandas,1,1,0,0,False
pandas-dev__pandas-60691,pandas-dev/pandas,1,1,0,0,False
patroni__patroni-3152,patroni/patroni,1,1,0,0,False
patroni__patroni-3370,patroni/patroni,2,2,0,0,False
patroni__patroni-3139,patroni/patroni,1,1,0,0,False
patroni__patroni-3072,patroni/patroni,1,1,0,0,False
patroni__patroni-3338,patroni/patroni,1,1,0,0,False
patroni__patroni-3373,patroni/patroni,2,2,0,0,False
patroni__patroni-3094,patroni/patroni,2,2,0,0,False
patroni__patroni-2998,patroni/patroni,1,1,0,0,False
patroni__patroni-3018,patroni/patroni,1,1,0,1,False
patroni__patroni-3045,patroni/patroni,1,1,0,0,False
patroni__patroni-3426,patroni/patroni,1,1,0,0,False
patroni__patroni-3112,patroni/patroni,2,2,0,0,False
patroni__patroni-3198,patroni/patroni,1,1,0,1,False
patroni__patroni-3207,patroni/patroni,1,1,0,0,False
patroni__patroni-3079,patroni/patroni,1,1,0,0,False
patroni__patroni-3216,patroni/patroni,1,1,0,0,False
patroni__patroni-3148,patroni/patroni,4,4,0,0,False
patroni__patroni-3026,patroni/patroni,3,3,0,0,False
patroni__patroni-3310,patroni/patroni,1,1,0,0,False
patroni__patroni-3119,patroni/patroni,2,2,0,0,False
pdm-project__pdm-2819,pdm-project/pdm,2,2,0,0,False
pdm-project__pdm-1712,pdm-project/pdm,3,3,0,0,False
pdm-project__pdm-2554,pdm-project/pdm,8,8,0,0,False
pdm-project__pdm-2781,pdm-project/pdm,1,1,0,0,False
pdm-project__pdm-2688,pdm-project/pdm,9,9,0,0,False
pdm-project__pdm-2850,pdm-project/pdm,1,1,0,0,False
pdm-project__pdm-2687,pdm-project/pdm,7,7,0,0,False
pdm-project__pdm-3393,pdm-project/pdm,1,1,0,0,False
pdm-project__pdm-1421,pdm-project/pdm,2,2,0,0,False
pdm-project__pdm-3315,pdm-project/pdm,2,2,0,0,False
pdm-project__pdm-3374,pdm-project/pdm,5,5,0,0,False
pdm-project__pdm-3435,pdm-project/pdm,4,4,0,0,False
pdm-project__pdm-3109,pdm-project/pdm,2,2,0,0,False
pdm-project__pdm-3377,pdm-project/pdm,3,3,0,0,False
pdm-project__pdm-3255,pdm-project/pdm,1,1,0,0,False
pdm-project__pdm-1187,pdm-project/pdm,1,1,0,0,False
pdm-project__pdm-2909,pdm-project/pdm,2,2,0,0,False
pdm-project__pdm-3237,pdm-project/pdm,1,1,0,0,False
pdm-project__pdm-1518,pdm-project/pdm,2,2,0,0,False
pdm-project__pdm-2905,pdm-project/pdm,2,2,0,0,False
PennyLaneAI__pennylane-3381,pennylaneai/pennylane,2,2,0,0,False
PennyLaneAI__pennylane-3182,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-4736,pennylaneai/pennylane,2,2,0,0,False
PennyLaneAI__pennylane-5538,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-6398,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-2964,pennylaneai/pennylane,2,2,0,0,False
PennyLaneAI__pennylane-5866,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-5831,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-5582,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-4663,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-889,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-3024,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-1329,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-3477,pennylaneai/pennylane,2,2,0,0,False
PennyLaneAI__pennylane-5846,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-963,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-2603,pennylaneai/pennylane,2,2,0,0,False
PennyLaneAI__pennylane-1357,pennylaneai/pennylane,1,1,0,0,False
PennyLaneAI__pennylane-5448,pennylaneai/pennylane,2,2,0,0,False
PennyLaneAI__pennylane-1405,pennylaneai/pennylane,1,1,0,0,False
pre-commit__pre-commit-2746,pre-commit/pre-commit,2,2,0,0,False
pre-commit__pre-commit-1359,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-2345,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-1299,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-2480,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-1715,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-1497,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-1382,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-1480,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-713,pre-commit/pre-commit,2,2,0,0,False
pre-commit__pre-commit-1251,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-2154,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-566,pre-commit/pre-commit,3,3,0,0,False
pre-commit__pre-commit-1092,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-2686,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-1341,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-718,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-537,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-803,pre-commit/pre-commit,1,1,0,0,False
pre-commit__pre-commit-1259,pre-commit/pre-commit,1,1,0,0,False
projectmesa__mesa-1796,projectmesa/mesa,1,1,0,0,False
projectmesa__mesa-2605,projectmesa/mesa,1,1,0,0,False
projectmesa__mesa-2755,projectmesa/mesa,3,3,0,0,False
projectmesa__mesa-2418,projectmesa/mesa,2,2,0,0,False
projectmesa__mesa-1001,projectmesa/mesa,1,1,0,0,False
projectmesa__mesa-1413,projectmesa/mesa,1,1,0,0,False
projectmesa__mesa-1439,projectmesa/mesa,1,1,0,0,False
projectmesa__mesa-2523,projectmesa/mesa,1,1,0,0,False
projectmesa__mesa-2279,projectmesa/mesa,1,1,0,0,False
projectmesa__mesa-2463,projectmesa/mesa,1,1,0,0,False
projectmesa__mesa-2394,projectmesa/mesa,2,2,0,0,False
projectmesa__mesa-1702,projectmesa/mesa,2,2,0,0,False
projectmesa__mesa-2351,projectmesa/mesa,1,1,0,0,False
projectmesa__mesa-2632,projectmesa/mesa,2,2,0,0,False
psf__black-4657,psf/black,1,1,0,0,False
psf__black-3451,psf/black,1,1,0,0,False
psf__black-3745,psf/black,2,2,0,0,False
psf__black-4684,psf/black,1,1,0,0,False
psf__black-2037,psf/black,1,1,0,0,False
psf__black-1800,psf/black,1,1,0,0,False
psf__black-2991,psf/black,1,1,0,0,False
psf__black-4176,psf/black,2,2,0,0,False
psf__black-4222,psf/black,2,2,0,0,False
psf__black-4204,psf/black,1,1,0,0,False
psf__black-4161,psf/black,2,2,0,0,False
psf__black-4676,psf/black,1,1,0,0,False
psf__black-2758,psf/black,3,3,0,0,False
psf__black-4720,psf/black,3,3,0,0,False
psf__black-4670,psf/black,1,1,0,0,False
pvlib__pvlib-python-2140,pvlib/pvlib-python,3,3,0,0,False
pvlib__pvlib-python-2039,pvlib/pvlib-python,2,2,0,1,False
pvlib__pvlib-python-1977,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2292,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2400,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2249,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2393,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2281,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-1948,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-1947,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2190,pvlib/pvlib-python,2,2,0,0,False
pvlib__pvlib-python-2032,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2088,pvlib/pvlib-python,2,2,0,0,False
pvlib__pvlib-python-1971,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2341,pvlib/pvlib-python,2,2,0,0,False
pvlib__pvlib-python-2291,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2019,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2124,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2133,pvlib/pvlib-python,1,1,0,0,False
pvlib__pvlib-python-2347,pvlib/pvlib-python,1,1,0,0,False
pydata__xarray-10141,pydata/xarray,1,1,0,0,False
pydata__xarray-4094,pydata/xarray,1,1,0,0,False
pydata__xarray-5126,pydata/xarray,3,3,0,0,False
pydata__xarray-4758,pydata/xarray,2,2,0,0,False
pydata__xarray-3637,pydata/xarray,2,2,0,0,False
pydata__xarray-3406,pydata/xarray,1,1,0,0,False
pydata__xarray-9760,pydata/xarray,1,1,0,0,False
pydata__xarray-3305,pydata/xarray,2,2,0,0,False
pydata__xarray-6744,pydata/xarray,1,1,0,0,False
pydata__xarray-4994,pydata/xarray,1,1,0,0,False
pydata__xarray-3338,pydata/xarray,1,1,0,0,False
pydata__xarray-4184,pydata/xarray,2,2,0,1,False
pydata__xarray-4683,pydata/xarray,4,4,0,0,False
pydata__xarray-7003,pydata/xarray,1,1,0,0,False
pydata__xarray-3159,pydata/xarray,2,2,0,0,False
pydata__xarray-3364,pydata/xarray,1,1,0,0,False
pydata__xarray-3979,pydata/xarray,1,1,0,0,False
pydata__xarray-4939,pydata/xarray,1,1,0,0,False
pydata__xarray-6938,pydata/xarray,2,2,0,0,False
pydata__xarray-4098,pydata/xarray,1,1,0,0,False
pylint-dev__pylint-4398,pylint-dev/pylint,2,2,0,0,False
pylint-dev__pylint-4516,pylint-dev/pylint,2,2,0,0,False
pylint-dev__pylint-10044,pylint-dev/pylint,3,1,2,0,False
pylint-dev__pylint-7228,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-7080,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-4421,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-8124,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-6517,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-10246,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-10170,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-6358,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-8819,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-6386,pylint-dev/pylint,4,4,0,0,False
pylint-dev__pylint-9917,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-5839,pylint-dev/pylint,4,4,0,0,False
pylint-dev__pylint-9866,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-9990,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-10036,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-9802,pylint-dev/pylint,1,1,0,0,False
pylint-dev__pylint-9599,pylint-dev/pylint,4,1,3,0,False
pypsa__pypsa-1195,pypsa/pypsa,2,2,0,0,False
pypsa__pypsa-1172,pypsa/pypsa,1,1,0,0,False
pypsa__pypsa-1012,pypsa/pypsa,1,1,0,0,False
pypsa__pypsa-924,pypsa/pypsa,1,1,0,0,False
pypsa__pypsa-1091,pypsa/pypsa,6,6,0,0,False
PyPSA__PyPSA-1310,pypsa/pypsa,7,7,0,0,False
PyPSA__PyPSA-1325,pypsa/pypsa,1,1,0,0,False
pypsa__pypsa-964,pypsa/pypsa,1,1,0,0,False
pypsa__pypsa-891,pypsa/pypsa,1,1,0,0,False
PyPSA__PyPSA-1265,pypsa/pypsa,2,2,0,0,False
pytest-dev__pytest-5227,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-8952,pytest-dev/pytest,2,2,0,0,False
pytest-dev__pytest-9359,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-9646,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-5254,pytest-dev/pytest,2,2,0,0,False
pytest-dev__pytest-10081,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-6202,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-8906,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-5809,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-9279,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-7481,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-5413,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-7231,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-5692,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-5281,pytest-dev/pytest,2,2,0,0,False
pytest-dev__pytest-6116,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-9956,pytest-dev/pytest,3,3,0,0,False
pytest-dev__pytest-8399,pytest-dev/pytest,2,2,0,0,False
pytest-dev__pytest-8033,pytest-dev/pytest,1,1,0,0,False
pytest-dev__pytest-5980,pytest-dev/pytest,3,3,0,1,False
python-cmd2__cmd2-699,python-cmd2/cmd2,3,3,0,0,False
python-cmd2__cmd2-1069,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-666,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-612,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-817,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-115,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-569,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-782,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-752,python-cmd2/cmd2,2,2,0,0,False
python-cmd2__cmd2-563,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-1045,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-1067,python-cmd2/cmd2,2,2,0,0,False
python-cmd2__cmd2-750,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-117,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-744,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-114,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-910,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-987,python-cmd2/cmd2,1,1,0,0,False
python-cmd2__cmd2-595,python-cmd2/cmd2,3,3,0,0,False
python-cmd2__cmd2-784,python-cmd2/cmd2,2,2,0,0,False
python-control__python-control-1012,python-control/python-control,2,2,0,0,False
python-control__python-control-1096,python-control/python-control,2,2,0,0,False
python-control__python-control-416,python-control/python-control,3,3,0,0,False
python-control__python-control-1064,python-control/python-control,2,2,0,0,False
python-control__python-control-1017,python-control/python-control,1,1,0,0,False
python-control__python-control-1145,python-control/python-control,4,4,0,0,False
python-control__python-control-834,python-control/python-control,1,1,0,0,False
python-control__python-control-1030,python-control/python-control,1,1,0,0,False
python-control__python-control-1133,python-control/python-control,1,1,0,0,False
python-control__python-control-1111,python-control/python-control,1,1,0,0,False
